Fecha consumo,Corral,Consumo Corral,Pasta de soya seco,Maiz molido seco,Silo de Maiz seco,Silo de Avena seco,Triticale_seca,PataCebada_seca,OroMilk_seca,Melaza_seca,Oro Balance seco,Agua_kg,Total_MS_Dieta Seco,consumo (kg),sobrante (kg),% rechazo,Fecha Ordeño,ID_vaca,Produccion_total_kg,Numero_Ordeños,Corral de ordeño
10/08/2025,4,1440,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1440,95,4%,02/05/2025,1555,39.76,2,Corral 1 y 2
10/08/2025,5,880,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,880,0,2%,02/05/2025,1560,33.17,2,Corral 1 y 2
10/08/2025,6,1465,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1465,40,2%,02/05/2025,1567,38.66,2,Corral 3 y 4
11/08/2025,1,1315,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1315,90,12%,02/05/2025,1577,23.35,1,Corral 3 y 4
11/08/2025,2,968,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,968,0,3%,02/05/2025,1590,31.14,2,Corral 3 y 4
11/08/2025,3,913,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,913,65,9%,02/05/2025,1644,34.83,2,Corral 1 y 2
11/08/2025,4,1358,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1358,70,3%,02/05/2025,2070,25.68,2,Corral 3 y 4
11/08/2025,5,950,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,950,0,5%,02/05/2025,2074,19.13,1,Corral 5 y 6
11/08/2025,6,1660,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1660,55,2%,02/05/2025,2076,30.28,2,Corral 5 y 6
12/08/2025,1,1255,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1255,60,16%,02/05/2025,2082,11.77,1,Corral 3 y 4
12/08/2025,2,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,0,0%,02/05/2025,2087,33.24,2,Corral 1 y 2
12/08/2025,3,905,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,905,50,10%,02/05/2025,2108,41.86,2,Corral 3 y 4
12/08/2025,4,1295,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1295,55,8%,02/05/2025,2110,39.8,2,Corral 3 y 4
12/08/2025,5,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,0,0%,02/05/2025,2119,29.21,2,Corral 1 y 2
12/08/2025,6,1640,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1640,40,4%,02/05/2025,2122,21.75,1,Corral 1 y 2
13/08/2025,1,1335,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1335,125,11%,02/05/2025,2150,16.25,1,Corral 3 y 4
13/08/2025,2,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,0,0%,02/05/2025,2165,21.07,1,Corral 5 y 6
13/08/2025,3,945,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,945,45,6%,02/05/2025,5767,22.53,1,Corral 3 y 4
13/08/2025,4,1330,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1330,15,5%,02/05/2025,6012,18.82,1,Corral 1 y 2
13/08/2025,5,965,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,965,30,4%,02/05/2025,6050,22.06,2,Corral 3 y 4
13/08/2025,6,1660,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1660,10,2%,02/05/2025,6054,23.02,2,Corral 5 y 6
14/08/2025,1,1380,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1380,200,8%,02/05/2025,6062,33.14,2,Corral 3 y 4
14/08/2025,2,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,0,0%,02/05/2025,6070,33.97,2,Corral 1 y 2
14/08/2025,3,965,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,965,75,4%,02/05/2025,6092,13.76,1,Corral 1 y 2
14/08/2025,4,1315,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1315,105,6%,02/05/2025,6124,15.6,1,Corral 5 y 6
14/08/2025,5,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,0,0%,02/05/2025,6131,11.06,1,Corral 1 y 2
14/08/2025,6,1635,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1635,35,4%,02/05/2025,6134,46.02,2,Corral 1 y 2
15/08/2025,1,1420,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1420,75,5%,02/05/2025,6137,28.45,2,Corral 1 y 2
15/08/2025,2,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,0,0%,02/05/2025,6161,14.01,1,Corral 3 y 4
15/08/2025,3,975,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,975,25,3%,02/05/2025,6164,28.94,2,Corral 3 y 4
15/08/2025,4,1350,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1350,45,4%,02/05/2025,6178,34.58,2,Corral 1 y 2
15/08/2025,5,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,0,0%,02/05/2025,6193,20.76,1,Corral 3 y 4
15/08/2025,6,1610,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1610,30,5%,02/05/2025,6194,31.58,2,Corral 3 y 4
16/08/2025,1,1400,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1400,95,7%,02/05/2025,6197,34.12,2,Corral 1 y 2
16/08/2025,2,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,0,0%,02/05/2025,6226,44.36,2,Corral 1 y 2
16/08/2025,3,940,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,940,35,6%,02/05/2025,6258,11.49,1,Corral 1 y 2
16/08/2025,4,1325,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1325,18,5%,02/05/2025,8703,17.98,1,Corral 1 y 2
16/08/2025,5,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,0,0%,02/05/2025,8705,17.35,1,Corral 1 y 2
16/08/2025,6,1635,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1635,32,4%,02/05/2025,8707,15.36,1,Corral 3 y 4
17/08/2025,1,1465,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1465,0,2%,02/05/2025,8708,13.6,2,Corral 1 y 2
17/08/2025,2,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,79,0%,02/05/2025,8710,16.2,1,Corral 3 y 4
17/08/2025,3,935,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,935,65,7%,02/05/2025,8711,22.47,2,Corral 1 y 2
17/08/2025,4,1360,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1360,15,3%,02/05/2025,8712,12.11,1,Corral 5 y 6
17/08/2025,5,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,0,0%,02/05/2025,8714,15.61,1,Corral 1 y 2
17/08/2025,6,,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1665,25,2%,02/05/2025,8755,10.77,1,Corral 5 y 6
18/08/2025,1,1390,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1390,86,7%,03/05/2025,1213,11.58,1,Corral 1 y 2
18/08/2025,2,910,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,910,0,9%,03/05/2025,1216,20.63,2,Corral 3 y 4
18/08/2025,3,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,60,0%,03/05/2025,1225,12.51,1,Corral 5 y 6
18/08/2025,4,1265,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1265,20,10%,03/05/2025,1228,25.48,2,Corral 3 y 4
18/08/2025,5,915,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,915,0,9%,03/05/2025,1235,22.42,2,Corral 3 y 4
18/08/2025,6,3365,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1700,35,0%,03/05/2025,1236,15.51,2,Corral 3 y 4
19/08/2025,1,1065,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1065,90,29%,03/05/2025,1242,17.47,1,Corral 3 y 4
19/08/2025,2,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,0,0%,03/05/2025,1243,22.26,2,Corral 3 y 4
19/08/2025,3,915,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,915,75,9%,03/05/2025,1555,36.74,2,Corral 1 y 2
19/08/2025,4,1080,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1080,35,23%,03/05/2025,1560,37.92,2,Corral 1 y 2
19/08/2025,5,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,0,0%,03/05/2025,1567,34.36,2,Corral 3 y 4
19/08/2025,6,1635,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1635,50,4%,03/05/2025,1577,23.42,1,Corral 3 y 4
20/08/2025,1,1385,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1385,65,8%,03/05/2025,1590,38.71,2,Corral 3 y 4
20/08/2025,2,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,0,0%,03/05/2025,1638,18.74,1,Corral 1 y 2
20/08/2025,3,950,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,950,40,5%,03/05/2025,1644,17.05,1,Corral 1 y 2
20/08/2025,4,1305,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1305,,7%,03/05/2025,2070,28.09,2,Corral 3 y 4
20/08/2025,5,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,,0%,03/05/2025,2074,12.64,1,Corral 3 y 4
20/08/2025,6,1640,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1640,,4%,03/05/2025,2076,20.32,2,Corral 1 y 2
21/08/2025,1,1360,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1360,,9%,03/05/2025,2082,17.53,1,Corral 3 y 4
21/08/2025,2,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,,0%,03/05/2025,2108,15.5,1,Corral 5 y 6
21/08/2025,3,965,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,965,,4%,03/05/2025,2110,32.72,2,Corral 3 y 4
21/08/2025,4,1310,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1310,,6%,03/05/2025,2119,33.51,2,Corral 3 y 4
21/08/2025,5,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,,0%,03/05/2025,2122,27.35,2,Corral 3 y 4
21/08/2025,6,1660,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1660,,2%,03/05/2025,2150,25.55,1,Corral 5 y 6
22/08/2025,1,1405,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1405,,6%,03/05/2025,5767,35.46,2,Corral 1 y 2
22/08/2025,2,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,,0%,03/05/2025,6012,34.05,2,Corral 1 y 2
22/08/2025,3,960,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,960,,4%,03/05/2025,6050,16.66,1,Corral 3 y 4
22/08/2025,4,1310,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1310,,6%,03/05/2025,6054,29.48,2,Corral 3 y 4
22/08/2025,5,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,,0%,03/05/2025,6062,38.39,2,Corral 3 y 4
22/08/2025,6,1635,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1635,,4%,03/05/2025,6070,26.89,1,Corral 5 y 6
23/08/2025,1,1270,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1270,,5%,03/05/2025,6092,23.18,2,Corral 1 y 2
23/08/2025,2,1300,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1300,,0%,03/05/2025,6124,10.8,1,Corral 5 y 6
23/08/2025,3,1285,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1285,,4%,03/05/2025,6131,28.93,2,Corral 1 y 2
23/08/2025,4,1120,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1120,,5%,03/05/2025,6134,32.27,1,Corral 5 y 6
23/08/2025,5,1290,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1290,,0%,03/05/2025,6137,31.69,2,Corral 3 y 4
23/08/2025,6,1840,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1840,,3%,03/05/2025,6161,20.33,1,Corral 3 y 4
24/08/2025,1,1285,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1285,,4%,03/05/2025,6164,24.88,2,Corral 3 y 4
24/08/2025,2,1300,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1300,,0%,03/05/2025,6178,35.74,2,Corral 3 y 4
24/08/2025,3,1300,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1300,,3%,03/05/2025,6193,27.37,1,Corral 5 y 6
24/08/2025,4,1055,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1055,,11%,03/05/2025,6194,44.95,2,Corral 1 y 2
24/08/2025,5,1290,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1290,,0%,03/05/2025,6197,13.8,1,Corral 1 y 2
24/08/2025,6,1845,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1845,,2%,03/05/2025,6226,19.07,1,Corral 1 y 2
25/08/2025,1,1325,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1325,,1%,03/05/2025,6258,16.38,1,Corral 1 y 2
25/08/2025,2,1270,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1270,,2%,03/05/2025,8703,11.9,1,Corral 1 y 2
25/08/2025,3,1330,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1330,,1%,03/05/2025,8705,14.62,1,Corral 1 y 2
25/08/2025,4,980,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,980,,17%,03/05/2025,8707,6.97,1,Corral 3 y 4
25/08/2025,5,1290,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1290,,0%,03/05/2025,8708,15.89,1,Corral 5 y 6
25/08/2025,6,1815,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1815,,4%,03/05/2025,8710,31.88,2,Corral 3 y 4
26/08/2025,1,1095,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1095,,9%,03/05/2025,8711,11.43,1,Corral 1 y 2
26/08/2025,2,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,,0%,03/05/2025,8712,9.38,1,Corral 1 y 2
26/08/2025,3,1265,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1265,,3%,03/05/2025,8714,32.74,2,Corral 1 y 2
26/08/2025,4,1325,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1325,,5%,03/05/2025,8715,24.49,1,Corral 5 y 6
26/08/2025,5,1000,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1000,,0%,03/05/2025,8732,7.42,1,Corral 1 y 2
26/08/2025,6,1375,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1375,,2%,03/05/2025,8755,10.08,1,Corral 3 y 4
27/08/2025,1,1295,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1295,,3%,03/05/2025,8761,23.63,2,Corral 1 y 2
27/08/2025,2,1300,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1300,,0%,04/05/2025,1204,18.3,1,Corral 5 y 6
27/08/2025,3,1310,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1310,,2%,04/05/2025,1213,9.69,1,Corral 1 y 2
27/08/2025,4,1085,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1085,,8%,04/05/2025,1216,21.41,1,Corral 3 y 4
27/08/2025,5,1280,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1280,,0%,04/05/2025,1225,24.43,2,Corral 1 y 2
27/08/2025,6,1855,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1855,,2%,04/05/2025,1228,15.4,1,Corral 3 y 4
28/08/2025,1,1322,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1322,,1%,04/05/2025,1235,16.17,1,Corral 3 y 4
28/08/2025,2,1300,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1300,,0%,04/05/2025,1236,24.08,2,Corral 3 y 4
28/08/2025,3,1308,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1308,,2%,04/05/2025,1242,34.09,2,Corral 3 y 4
28/08/2025,4,1180,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1180,,0%,04/05/2025,1555,35.35,2,Corral 1 y 2
28/08/2025,5,1201,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1201,,6%,04/05/2025,1560,13.64,1,Corral 1 y 2
28/08/2025,6,1820,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1820,,3%,04/05/2025,1567,34.46,2,Corral 3 y 4
29/08/2025,1,1325,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1325,,1%,04/05/2025,1577,18.74,1,Corral 3 y 4
29/08/2025,2,1300,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1300,,0%,04/05/2025,1617,8.76,1,Corral 5 y 6
29/08/2025,3,1315,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1315,,2%,04/05/2025,1638,31.78,2,Corral 1 y 2
29/08/2025,4,1094,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1094,,7%,04/05/2025,1644,11.17,1,Corral 1 y 2
29/08/2025,5,1300,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1300,,0%,04/05/2025,2070,21.6,1,Corral 3 y 4
29/08/2025,6,1830,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1830,,3%,04/05/2025,2074,9.24,1,Corral 3 y 4
30/08/2025,1,1320,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1320,,1%,04/05/2025,2076,10.78,1,Corral 1 y 2
30/08/2025,2,1300,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1300,,0%,04/05/2025,2082,19.47,1,Corral 3 y 4
30/08/2025,3,1305,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1305,,3%,04/05/2025,2087,36.11,2,Corral 3 y 4
30/08/2025,4,1090,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1090,,8%,04/05/2025,2108,15.09,1,Corral 5 y 6
30/08/2025,5,1300,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1300,,0%,04/05/2025,2110,16.51,2,Corral 1 y 2
30/08/2025,6,1815,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1815,,4%,04/05/2025,2119,30.85,1,Corral 3 y 4
31/08/2025,1,1305,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1305,,3%,04/05/2025,2122,23.12,2,Corral 3 y 4
31/08/2025,2,1300,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1300,,0%,04/05/2025,2165,19.45,1,Corral 5 y 6
31/08/2025,3,1290,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1290,,4%,04/05/2025,5767,20.2,1,Corral 1 y 2
31/08/2025,4,1115,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1115,,6%,04/05/2025,6012,17.83,1,Corral 1 y 2
31/08/2025,5,1300,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1300,,0%,04/05/2025,6050,25.56,2,Corral 5 y 6
31/08/2025,6,1850,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1850,,2%,04/05/2025,6054,28.43,2,Corral 3 y 4
01/09/2025,1,1190,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1190,150,13%,04/05/2025,6062,19.68,1,Corral 5 y 6
01/09/2025,2,1300,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1300,0,0%,04/05/2025,6070,23.3,1,Corral 5 y 6
01/09/2025,3,1330,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1330,10,1%,04/05/2025,6092,15.95,1,Corral 1 y 2
01/09/2025,4,980,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,980,200,20%,04/05/2025,6124,21.09,2,Corral 5 y 6
01/09/2025,5,1300,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1300,0,0%,04/05/2025,6131,17.4,1,Corral 1 y 2
01/09/2025,6,1890,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1890,0,0%,04/05/2025,6134,28.44,1,Corral 5 y 6
02/09/2025,1,1315,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1315,85,6%,04/05/2025,6137,10.35,1,Corral 3 y 4
02/09/2025,2,1360,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1360,0,0%,04/05/2025,6161,23.08,1,Corral 3 y 4
02/09/2025,3,1170,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1170,170,15%,04/05/2025,6164,30.8,2,Corral 3 y 4
02/09/2025,4,1080,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1080,320,30%,04/05/2025,6193,23.52,1,Corral 5 y 6
02/09/2025,5,1198,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1198,0,0%,04/05/2025,6197,14.66,1,Corral 1 y 2
02/09/2025,6,1525,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1525,75,5%,04/05/2025,6226,43.67,2,Corral 1 y 2
03/09/2025,1,1285,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1285,35,3%,04/05/2025,6258,15.22,1,Corral 1 y 2
03/09/2025,2,650,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,650,0,0%,04/05/2025,8703,15.1,1,Corral 1 y 2
03/09/2025,3,1250,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1250,20,2%,04/05/2025,8705,16.67,1,Corral 5 y 6
03/09/2025,4,1085,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1085,30,3%,04/05/2025,8708,5.85,1,Corral 5 y 6
03/09/2025,5,650,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,650,0,0%,04/05/2025,8710,13.15,1,Corral 3 y 4
03/09/2025,6,1740,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1740,55,3%,04/05/2025,8711,20.35,1,Corral 1 y 2
04/09/2025,1,1270,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1270,30,2%,04/05/2025,8712,22.14,2,Corral 1 y 2
04/09/2025,2,1110,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1110,0,0%,04/05/2025,8714,16.74,2,Corral 1 y 2
04/09/2025,3,1180,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1180,20,2%,04/05/2025,8715,26.65,2,Corral 3 y 4
04/09/2025,4,1035,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1035,15,1%,04/05/2025,8732,11.71,1,Corral 5 y 6
04/09/2025,5,1110,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1110,0,0%,04/05/2025,8755,13.27,1,Corral 5 y 6
04/09/2025,6,1710,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1710,40,2%,04/05/2025,8761,18.83,1,Corral 3 y 4
05/09/2025,1,1250,0.50,2.00,2.00,8.77,0.00,0.30,6.85,1.40,3.00,2.00,24.80,1250,50,4%,05/05/2025,1204,29.34,2,Corral 5 y 6
