cow_id,date,produccion_kg,ubre,destino_leche,ms,source_file,days_in_milk,lactation_age,weekday,month,group_id,eventos_pdf_count,eventos_pdf_text,kg_am,kg_pm,kg_totales,sobrante,consumo,rechazo,kg_consumido_por_vaca,promedio_corral,sobrante_pct,consumo_pct,diet_period,n_ingredientes,diet_dm_total,diet_wet_total,diet_pct_ms_total,usa_oro_milk,usa_oro_balance,usa_silo_maiz,usa_silo_avena,usa_ensilado,usa_heno,usa_triticale,usa_melaza,mes_merge,anio,mes,dia_mes,dia_semana,es_fin_de_semana,dia_del_anio,mes_sin,mes_cos,dia_semana_sin,dia_semana_cos,produccion_lag_1,produccion_lag_2,produccion_lag_3,produccion_lag_7,delta_produccion_1d,delta_produccion_3d,produccion_roll_mean_3,produccion_roll_mean_7,produccion_roll_std_3,produccion_roll_std_7,THI,THI_lag_1,THI_roll_mean_3,THI_roll_mean_7,nivel_estres_thi,kg_am_lag_1,kg_am_roll_mean_3,kg_pm_lag_1,kg_pm_roll_mean_3,kg_totales_lag_1,kg_totales_roll_mean_3,sobrante_lag_1,sobrante_roll_mean_3,consumo_lag_1,consumo_roll_mean_3,rechazo_lag_1,rechazo_roll_mean_3,kg_consumido_por_vaca_lag_1,kg_consumido_por_vaca_roll_mean_3,promedio_corral_lag_1,promedio_corral_roll_mean_3,sobrante_pct_lag_1,sobrante_pct_roll_mean_3,consumo_pct_lag_1,consumo_pct_roll_mean_3,ratio_sobrante_consumo,ratio_consumo_oferta,ratio_sobrante_oferta
2070,2025-03-10,51.25,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3550.0,3750.0,7300.0,105.0,7195.0,0.01551332033788174,,,0.01551332033788174,0.9844866796621182,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,10,0,0,69,1.0,6.123233995736766e-17,0.0,1.0,51.120000000000005,30.32,51.09,43.120000000000005,0.12999999999999545,0.1599999999999966,44.176666666666655,44.550000000000004,12.000234719926672,9.832612402950996,59.73898520833333,63.687978333333334,63.872238142361276,63.70743291666667,0,3900.0,,3900.0,,7800.0,,935.0,,6865.0,,0.1111111111111111,,,,,,0.1111111111111111,,0.8888888888888888,,0.014593467685892982,0.9856164383561644,0.014383561643835616
2070,2025-03-11,17.2,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3550.0,3500.0,7050.0,140.0,6910.0,0.021755579108520284,,,0.021755579108520284,0.9782444208914797,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,11,1,0,70,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,51.25,51.120000000000005,30.32,47.42,-34.05,-13.120000000000001,44.22999999999999,45.71142857142858,12.046588728764679,10.111744703679015,62.53436484375,59.73898520833333,62.47890251736127,63.022608586309524,0,3550.0,3816.6666666666665,3750.0,3850.0,7300.0,7666.666666666667,105.0,555.0,7195.0,7111.666666666667,0.01551332033788174,0.06937710040733056,,,,,0.01551332033788174,0.06937710040733056,0.9844866796621182,0.9306228995926694,0.020260492040520984,0.9801418439716312,0.019858156028368795
2070,2025-03-12,59.620000000000005,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3850.0,2950.0,6800.0,260.0,6540.0,0.038247955747955746,,,0.038247955747955746,0.9617520442520443,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,12,2,0,71,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,17.2,51.25,51.120000000000005,56.25,42.42,8.5,39.85666666666666,41.39428571428572,19.621356562004923,14.67993285309664,63.13725479166667,62.53436484375,61.98710946180572,62.64782052827381,0,3550.0,3666.6666666666665,3500.0,3716.6666666666665,7050.0,7383.333333333333,140.0,393.3333333333333,6910.0,6990.0,0.021755579108520284,0.04946000351917105,,,,,0.021755579108520284,0.04946000351917105,0.9782444208914797,0.9505399964808289,0.039755351681957186,0.961764705882353,0.03823529411764706
2070,2025-03-13,36.55,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3850.0,3850.0,7700.0,400.0,7300.0,0.053353174603174604,,,0.053353174603174604,0.9466468253968254,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,13,3,0,72,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,59.620000000000005,17.2,51.25,32.53,-23.070000000000007,-14.700000000000003,42.68999999999999,41.87571428571429,22.468184172291277,15.290871849072559,64.3850675,63.13725479166667,61.80353494791683,62.80215614583334,0,3850.0,3650.0,2950.0,3400.0,6800.0,7050.0,260.0,168.33333333333334,6540.0,6881.666666666667,0.038247955747955746,0.02517228506478593,,,,,0.038247955747955746,0.02517228506478593,0.9617520442520443,0.974827714935214,0.0547945205479452,0.948051948051948,0.05194805194805195
2070,2025-03-14,42.42,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3850.0,3850.0,7700.0,395.0,7305.0,0.055224867724867725,,,0.055224867724867725,0.9447751322751322,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,14,4,0,73,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,36.55,59.620000000000005,17.2,51.09,5.8700000000000045,25.220000000000002,37.789999999999985,42.45,21.237167890281427,14.953131221698397,63.42249796875001,64.3850675,63.35222904513906,63.05891239583333,0,3850.0,3750.0,3850.0,3433.3333333333335,7700.0,7183.333333333333,400.0,266.6666666666667,7300.0,6916.666666666667,0.053353174603174604,0.03778556981988355,,,,,0.053353174603174604,0.03778556981988355,0.9466468253968254,0.9622144301801164,0.054072553045859,0.9487012987012987,0.0512987012987013
2070,2025-03-15,33.379999999999995,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3750.0,3850.0,7600.0,395.0,7205.0,0.05556530214424951,,,0.05556530214424951,0.9444346978557506,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,15,5,1,74,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,42.42,36.55,59.620000000000005,30.32,-9.040000000000006,-26.24000000000001,46.19666666666666,41.21142857142858,11.989730327798602,14.46944876693805,63.81817911458334,63.42249796875001,63.64827342013907,62.98798466517858,0,3850.0,3850.0,3850.0,3550.0,7700.0,7400.0,395.0,351.6666666666667,7305.0,7048.333333333333,0.055224867724867725,0.04894199935866603,,,,,0.055224867724867725,0.04894199935866603,0.9447751322751322,0.951058000641334,0.054823039555863984,0.9480263157894737,0.05197368421052632
2070,2025-03-16,41.77,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3750.0,3750.0,7500.0,580.0,6920.0,0.07883597883597883,,,0.07883597883597883,0.9211640211640212,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,16,6,1,75,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,33.379999999999995,42.42,36.55,51.120000000000005,8.390000000000008,5.220000000000006,37.44999999999999,41.64857142857143,4.586709059881642,14.127750975263023,61.576878906249995,63.81817911458334,63.87524819444462,62.9606182514881,0,3750.0,3816.6666666666665,3850.0,3850.0,7600.0,7666.666666666667,395.0,396.6666666666667,7205.0,7270.0,0.05556530214424951,0.05471444815743062,,,,,0.05556530214424951,0.05471444815743062,0.9444346978557506,0.9452855518425695,0.0838150289017341,0.9226666666666666,0.07733333333333334
2070,2025-03-17,23.5,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3800.0,3850.0,7650.0,310.0,7340.0,0.04847535505430242,,,0.04847535505430242,0.9515246449456977,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,17,0,0,76,1.0,6.123233995736766e-17,0.0,1.0,41.77,33.379999999999995,42.42,51.25,-18.270000000000003,-18.92,39.18999999999999,40.31285714285714,5.042092819455064,13.511587267089958,59.226640625,61.576878906249995,62.93918532986128,62.65903261904763,0,3750.0,3783.3333333333335,3750.0,3816.6666666666665,7500.0,7600.0,580.0,456.6666666666667,6920.0,7143.333333333333,0.07883597883597883,0.06320871623503203,,,,,0.07883597883597883,0.06320871623503203,0.9211640211640212,0.936791283764968,0.04223433242506812,0.9594771241830066,0.040522875816993466
2070,2025-03-18,38.47,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3800.0,3750.0,7550.0,75.0,7475.0,0.012499999999999999,,,0.012499999999999999,0.9874999999999999,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,18,1,0,77,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,23.5,41.77,33.379999999999995,17.2,14.969999999999999,5.090000000000003,32.883333333333326,36.348571428571425,9.14512073913372,13.834859869873732,62.808363489583336,59.226640625,61.54056621527794,62.58584053571428,0,3800.0,3766.6666666666665,3850.0,3816.6666666666665,7650.0,7583.333333333333,310.0,428.3333333333333,7340.0,7155.0,0.04847535505430242,0.060958878678176925,,,,,0.04847535505430242,0.060958878678176925,0.9515246449456977,0.9390411213218233,0.010033444816053512,0.9900662251655629,0.009933774834437087
2070,2025-03-19,42.15,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3850.0,3850.0,7700.0,420.0,7280.0,0.05994047619047619,,,0.05994047619047619,0.9400595238095238,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,19,2,0,78,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,38.47,23.5,41.77,59.620000000000005,3.6799999999999997,0.37999999999999545,34.57999999999999,39.387142857142855,9.736390501618159,10.966785786007993,64.69731291666666,62.808363489583336,61.20396100694461,62.62498319940477,0,3800.0,3783.3333333333335,3750.0,3783.3333333333335,7550.0,7566.666666666667,75.0,321.6666666666667,7475.0,7245.0,0.012499999999999999,0.046603777963427094,,,,,0.012499999999999999,0.046603777963427094,0.9874999999999999,0.9533962220365729,0.057692307692307696,0.9454545454545454,0.05454545454545454
2070,2025-03-20,45.8,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3850.0,3825.0,7675.0,450.0,7225.0,0.060178571428571435,,,0.060178571428571435,0.9398214285714285,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,20,3,0,79,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,42.15,38.47,23.5,36.55,3.6499999999999986,22.299999999999997,34.706666666666656,36.89142857142857,9.878139163492971,6.785856439613412,58.30197635416667,64.69731291666666,62.244105677083496,62.84784864583333,0,3850.0,3816.6666666666665,3850.0,3816.6666666666665,7700.0,7633.333333333333,420.0,268.3333333333333,7280.0,7365.0,0.05994047619047619,0.04030527708159287,,,,,0.05994047619047619,0.04030527708159287,0.9400595238095238,0.9596947229184071,0.06228373702422145,0.9413680781758957,0.05863192182410423
2070,2025-03-21,42.879999999999995,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3750.0,3850.0,7600.0,425.0,7175.0,0.057058618769145086,,,0.057058618769145086,0.942941381230855,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,21,4,0,80,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,45.8,42.15,38.47,42.42,-2.9200000000000017,4.409999999999997,42.139999999999986,38.212857142857146,3.665010231909348,7.564279464001821,61.51302494791666,58.30197635416667,61.93588425347239,61.978835625,0,3850.0,3833.3333333333335,3825.0,3808.3333333333335,7675.0,7641.666666666667,450.0,315.0,7225.0,7326.666666666667,0.060178571428571435,0.044206349206349214,,,,,0.060178571428571435,0.044206349206349214,0.9398214285714285,0.9557936507936508,0.059233449477351915,0.944078947368421,0.05592105263157895
2070,2025-03-22,31.6,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3850.0,3900.0,7750.0,365.0,7385.0,0.04484126984126984,,,0.04484126984126984,0.9551587301587302,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,22,5,1,81,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,42.879999999999995,45.8,42.15,33.379999999999995,-11.279999999999994,-10.549999999999997,43.609999999999985,38.278571428571425,1.9313984570772045,7.608787526212276,64.61425109375,61.51302494791666,61.50410473958349,61.70605376488095,0,3750.0,3816.6666666666665,3850.0,3841.6666666666665,7600.0,7658.333333333333,425.0,431.6666666666667,7175.0,7226.666666666667,0.057058618769145086,0.05905922212939757,,,,,0.057058618769145086,0.05905922212939757,0.942941381230855,0.9409407778706025,0.04942450914014895,0.9529032258064516,0.04709677419354839
2070,2025-03-23,49.17,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3850.0,3850.0,7700.0,770.0,6930.0,0.09742063492063492,,,0.09742063492063492,0.9025793650793651,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,23,6,1,82,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,31.6,42.879999999999995,45.8,41.77,17.57,3.3700000000000045,40.09333333333332,38.02428571428571,7.498942147618792,7.8264143708826,64.206740625,64.61425109375,61.47641746527794,61.819778333333325,0,3850.0,3816.6666666666665,3900.0,3858.3333333333335,7750.0,7675.0,365.0,413.3333333333333,7385.0,7261.666666666667,0.04484126984126984,0.05402615334632879,,,,,0.04484126984126984,0.05402615334632879,0.9551587301587302,0.9459738466536712,0.1111111111111111,0.9,0.1
2070,2025-03-24,30.22,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3750.0,3750.0,7500.0,525.0,6975.0,0.06681216931216931,,,0.06681216931216931,0.9331878306878307,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,24,0,0,83,1.0,6.123233995736766e-17,0.0,1.0,49.17,31.6,42.879999999999995,23.5,-18.950000000000003,-12.659999999999997,41.216666666666654,39.08142857142857,8.902316178014212,8.849578951511983,64.94279499999999,64.206740625,63.44467222222239,62.19547286458333,0,3850.0,3816.6666666666665,3850.0,3866.6666666666665,7700.0,7683.333333333333,770.0,520.0,6930.0,7163.333333333333,0.09742063492063492,0.06644017451034996,,,,,0.09742063492063492,0.06644017451034996,0.9025793650793651,0.9335598254896501,0.07526881720430108,0.93,0.07
2070,2025-03-25,45.47,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3750.0,3650.0,7400.0,340.0,7060.0,0.05596560846560847,,,0.05596560846560847,0.9440343915343915,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,25,1,0,84,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,30.22,49.17,31.6,38.47,15.25,13.869999999999997,36.99666666666666,40.041428571428575,10.564971998700878,7.061433821756345,64.74286807291666,64.94279499999999,64.58792890625017,63.01206634672619,0,3750.0,3816.6666666666665,3750.0,3833.3333333333335,7500.0,7650.0,525.0,553.3333333333334,6975.0,7096.666666666667,0.06681216931216931,0.06969135802469135,,,,,0.06681216931216931,0.06969135802469135,0.9331878306878307,0.9303086419753086,0.04815864022662889,0.9540540540540541,0.04594594594594595
2070,2025-03-26,48.85,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3750.0,3750.0,7500.0,330.0,7170.0,0.046798941798941805,,,0.046798941798941805,0.9532010582010582,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,26,2,0,85,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,45.47,30.22,49.17,42.15,3.3800000000000026,-0.3200000000000003,41.61999999999999,41.041428571428575,10.044525872334653,7.293639760255386,65.17401328125,64.74286807291666,64.63080123263906,63.288424144345235,0,3750.0,3783.3333333333335,3650.0,3750.0,7400.0,7533.333333333333,340.0,545.0,7060.0,6988.333333333333,0.05596560846560847,0.07339947089947091,,,,,0.05596560846560847,0.07339947089947091,0.9440343915343915,0.9266005291005291,0.04602510460251046,0.956,0.044
2070,2025-03-27,39.29,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3750.0,3750.0,7500.0,630.0,6870.0,0.09375661375661376,,,0.09375661375661376,0.9062433862433862,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,27,3,0,86,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,48.85,45.47,30.22,45.8,-9.560000000000002,9.07,41.51333333333332,41.99857142857143,9.925252305777096,7.879457317547028,65.36107604166666,65.17401328125,64.95322545138906,63.356524196428566,0,3750.0,3750.0,3750.0,3716.6666666666665,7500.0,7466.666666666667,330.0,398.3333333333333,7170.0,7068.333333333333,0.046798941798941805,0.056525573192239865,,,,,0.046798941798941805,0.056525573192239865,0.9532010582010582,0.9434744268077601,0.09170305676855896,0.916,0.084
2070,2025-03-28,30.380000000000003,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3750.0,3750.0,7500.0,335.0,7165.0,0.04279100529100529,,,0.04279100529100529,0.9572089947089948,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,28,4,0,87,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,39.29,48.85,45.47,42.879999999999995,-8.909999999999997,-15.089999999999996,44.536666666666655,41.068571428571424,4.8478586338025105,7.738930650874508,63.02947682291666,65.36107604166666,65.09265246527794,64.36496700892856,0,3750.0,3750.0,3750.0,3716.6666666666665,7500.0,7466.666666666667,630.0,433.3333333333333,6870.0,7033.333333333333,0.09375661375661376,0.06550705467372135,,,,,0.09375661375661376,0.06550705467372135,0.9062433862433862,0.9344929453262786,0.04675505931612003,0.9553333333333334,0.04466666666666667
2070,2025-03-29,48.800000000000004,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,7550.0,0.0,7550.0,390.0,7160.0,0.05283068783068783,,,0.05283068783068783,0.9471693121693122,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,29,5,1,88,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,30.380000000000003,39.29,48.85,31.6,18.42,-0.04999999999999716,39.50666666666666,39.28285714285715,9.236906047661934,8.640882891397936,63.682555416666666,63.02947682291666,64.52152204861127,64.58160299107143,0,3750.0,3750.0,3750.0,3750.0,7500.0,7500.0,335.0,431.6666666666667,7165.0,7068.333333333333,0.04279100529100529,0.061115520282186954,,,,,0.04279100529100529,0.061115520282186954,0.9572089947089948,0.9388844797178132,0.05446927374301676,0.9483443708609272,0.051655629139072845
2070,2025-03-30,37.78,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3750.0,3750.0,7500.0,630.0,6870.0,0.09191798941798941,,,0.09191798941798941,0.9080820105820105,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,30,6,1,89,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,48.800000000000004,30.380000000000003,39.29,49.17,-11.020000000000003,-1.509999999999998,39.489999999999995,41.74,9.211628520516896,8.536939342254401,63.52875375000001,63.682555416666666,64.0243694270835,64.44850360863094,0,7550.0,5016.666666666667,0.0,2500.0,7550.0,7516.666666666667,390.0,451.6666666666667,7160.0,7065.0,0.05283068783068783,0.06312610229276897,,,,,0.05283068783068783,0.06312610229276897,0.9471693121693122,0.9368738977072311,0.09170305676855896,0.916,0.084
2070,2025-03-31,48.870000000000005,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3750.0,3750.0,7500.0,590.0,6910.0,0.08748677248677249,,,0.08748677248677249,0.9125132275132275,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-03,2025,3,31,0,0,90,1.0,6.123233995736766e-17,0.0,1.0,37.78,48.800000000000004,30.380000000000003,30.22,11.090000000000003,18.490000000000002,38.98666666666666,40.112857142857145,9.269095604930055,7.950047618904806,64.49215947916667,63.52875375000001,63.41359532986129,64.3516483407738,0,3750.0,5016.666666666667,3750.0,2500.0,7500.0,7516.666666666667,630.0,451.6666666666667,6870.0,7065.0,0.09191798941798941,0.06251322751322752,,,,,0.09191798941798941,0.06251322751322752,0.9080820105820105,0.9374867724867725,0.085383502170767,0.9213333333333333,0.07866666666666666
2070,2025-04-01,42.4,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3750.0,3750.0,7500.0,350.0,7150.0,0.05328042328042328,,,0.05328042328042328,0.9467195767195767,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-04,2025,4,1,1,0,91,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,48.870000000000005,37.78,48.800000000000004,45.47,-6.470000000000006,-6.400000000000006,45.15,42.777142857142856,6.38270318908847,7.168792818612396,65.97428645833334,64.49215947916667,63.90115621527796,64.28727183779762,0,3750.0,5016.666666666667,3750.0,2500.0,7500.0,7516.666666666667,590.0,536.6666666666666,6910.0,6980.0,0.08748677248677249,0.07741181657848324,,,,,0.08748677248677249,0.07741181657848324,0.9125132275132275,0.9225881834215167,0.04895104895104895,0.9533333333333334,0.04666666666666667
2070,2025-04-02,34.9,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3750.0,3750.0,7500.0,690.0,6810.0,0.0993915343915344,,,0.0993915343915344,0.9006084656084656,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-04,2025,4,2,2,0,92,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,42.4,48.870000000000005,37.78,48.85,-7.5,-2.8800000000000026,43.01666666666666,42.33857142857143,5.5706582495548504,7.069817132409597,66.06213802083333,65.97428645833334,64.66506656250017,64.46318875,0,3750.0,3750.0,3750.0,3750.0,7500.0,7500.0,350.0,523.3333333333334,7150.0,6976.666666666667,0.05328042328042328,0.07756172839506173,,,,,0.05328042328042328,0.07756172839506173,0.9467195767195767,0.9224382716049382,0.1013215859030837,0.908,0.092
2070,2025-04-03,42.43,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3750.0,3750.0,7500.0,465.0,7035.0,0.06531746031746032,,,0.06531746031746032,0.9346825396825397,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-04,2025,4,3,3,0,93,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,34.9,42.4,48.870000000000005,39.29,7.530000000000001,-6.440000000000005,42.05666666666666,40.34571428571429,6.991325577695089,6.892352905316554,65.72995333333334,66.06213802083333,65.50952798611128,64.59006371279762,0,3750.0,3750.0,3750.0,3750.0,7500.0,7500.0,690.0,543.3333333333334,6810.0,6956.666666666667,0.0993915343915344,0.08005291005291006,,,,,0.0993915343915344,0.08005291005291006,0.9006084656084656,0.91994708994709,0.06609808102345416,0.938,0.062
2070,2025-04-04,40.06,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3750.0,3750.0,7500.0,395.0,7105.0,0.051309523809523805,,,0.051309523809523805,0.9486904761904761,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-04,2025,4,4,4,0,94,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,42.43,34.9,42.4,30.380000000000003,-2.3699999999999974,-2.3399999999999963,39.90999999999999,40.794285714285714,4.338813201786898,6.914337416178003,65.12761354166666,65.72995333333334,65.92212593750018,64.64276046875001,0,3750.0,3750.0,3750.0,3750.0,7500.0,7500.0,465.0,501.6666666666667,7035.0,6998.333333333333,0.06531746031746032,0.072663139329806,,,,,0.06531746031746032,0.072663139329806,0.9346825396825397,0.927336860670194,0.055594651653764954,0.9473333333333334,0.05266666666666667
2070,2025-04-05,40.2,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3750.0,3750.0,7500.0,415.0,7085.0,0.05529100529100529,,,0.05529100529100529,0.9447089947089947,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-04,2025,4,5,5,1,95,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,40.06,42.43,34.9,48.800000000000004,0.14000000000000057,5.300000000000004,39.12999999999999,42.17714285714286,3.8501818138888337,5.252684121112595,65.83796458333333,65.12761354166666,65.63990163194462,64.94249428571428,0,3750.0,3750.0,3750.0,3750.0,7500.0,7500.0,395.0,516.6666666666666,7105.0,6983.333333333333,0.051309523809523805,0.07200617283950618,,,,,0.051309523809523805,0.07200617283950618,0.9486904761904761,0.9279938271604937,0.05857445306986592,0.9446666666666667,0.05533333333333333
2070,2025-04-06,40.81,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3750.0,3750.0,7500.0,360.0,7140.0,0.049166666666666664,,,0.049166666666666664,0.9508333333333333,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-04,2025,4,6,6,1,96,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,40.2,40.06,42.43,37.78,0.6099999999999994,-1.6199999999999974,40.896666666666654,40.94857142857143,1.3297493498150483,4.378456457746068,65.65092369791667,65.83796458333333,65.56517715277795,65.25040988095239,0,3750.0,3750.0,3750.0,3750.0,7500.0,7500.0,415.0,425.0,7085.0,7075.0,0.05529100529100529,0.057305996472663136,,,,,0.05529100529100529,0.057305996472663136,0.9447089947089947,0.9426940035273367,0.05042016806722689,0.952,0.048
2070,2025-04-07,23.330000000000002,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,,,,,,,,,,,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-04,2025,4,7,0,0,97,0.8660254037844387,-0.49999999999999983,0.0,1.0,40.81,40.2,40.06,48.870000000000005,-17.48,-16.73,40.356666666666655,41.38142857142857,0.398789836045969,4.1571842576891465,59.08197020833333,65.65092369791667,65.5388339409724,65.55357701636905,0,3750.0,3750.0,3750.0,3750.0,7500.0,7500.0,360.0,390.0,7140.0,7110.0,0.049166666666666664,0.05192239858906525,,,,,0.049166666666666664,0.05192239858906525,0.9508333333333333,0.9480776014109348,,,
2070,2025-04-08,43.410000000000004,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3820.0,3880.0,7700.0,445.0,7255.0,0.0634367822747187,,,0.0634367822747187,0.9365632177252813,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-04,2025,4,8,1,0,98,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,23.330000000000002,40.81,40.2,42.4,20.080000000000002,3.210000000000001,34.779999999999994,37.73285714285714,9.920680420213145,6.8347633811410144,56.89940557291666,59.08197020833333,63.52361949652795,64.78069283482144,0,,,,,,,,,,,,,,,,,,,,,0.061337008959338385,0.9422077922077922,0.05779220779220779
2070,2025-04-09,24.869999999999997,0,Tanque,VMS 2,Producciones de leche 2070.xls,,,,,,,,3910.0,3939.0,7849.0,405.0,7444.0,0.05530174820378775,,,0.05530174820378775,0.9446982517962123,dieta Mayo,5,,,,1,0,0,0,0,0,1,1,2025-04,2025,4,9,2,0,99,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,43.410000000000004,23.330000000000002,40.81,34.9,-18.540000000000006,-15.940000000000005,35.849999999999994,37.877142857142864,10.920293036361269,6.9592377798280625,60.69740833333333,56.89940557291666,60.544099826389065,63.4842812797619,0,3820.0,,3880.0,,7700.0,,445.0,,7255.0,,0.0634367822747187,,,,,,0.0634367822747187,,0.9365632177252813,,0.054406233207952716,0.9484010702000255,0.05159892979997452
